7,1986,Saskatchewan: Alcoholic beverages,64.1
7,1986,Alberta: Education and reading,35.9
7,1986,Alberta: Alcoholic beverages,54.3
7,1986,British Columbia: Education and reading,48.5
7,1986,British Columbia: Alcoholic beverages,60.7
8,1986,Canada: Education and reading,39.4
8,1986,Canada: Alcoholic beverages,61.3
8,1986,Newfoundland and Labrador: Education and reading,42.4
8,1986,Newfoundland and Labrador: Alcoholic beverages,69.6
8,1986,Prince Edward Island: Education and reading,44.3
8,1986,Prince Edward Island: Alcoholic beverages,66.1
8,1986,Nova Scotia: Education and reading,39.2
8,1986,Nova Scotia: Alcoholic beverages,70.2
8,1986,New Brunswick: Education and reading,40.9
8,1986,New Brunswick: Alcoholic beverages,73.1
8,1986,Quebec: Education and reading,42.9
8,1986,Quebec: Alcoholic beverages,58.9
8,1986,Ontario: Education and reading,36.5
8,1986,Ontario: Alcoholic beverages,62.5
8,1986,Manitoba: Education and reading,41.7
8,1986,Manitoba: Alcoholic beverages,68.6
8,1986,Saskatchewan: Education and reading,38.6
8,1986,Saskatchewan: Alcoholic beverages,64.4
8,1986,Alberta: Education and reading,36
8,1986,Alberta: Alcoholic beverages,54.6
8,1986,British Columbia: Education and reading,48.6
8,1986,British Columbia: Alcoholic beverages,61.7
9,1986,Canada: Education and reading,40.4
9,1986,Canada: Alcoholic beverages,61.3
9,1986,Newfoundland and Labrador: Education and reading,43.9
9,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
9,1986,Prince Edward Island: Education and reading,46.2
9,1986,Prince Edward Island: Alcoholic beverages,66.1
9,1986,Nova Scotia: Education and reading,39.9
9,1986,Nova Scotia: Alcoholic beverages,70.2
9,1986,New Brunswick: Education and reading,42.8
9,1986,New Brunswick: Alcoholic beverages,73.1
9,1986,Quebec: Education and reading,43.3
9,1986,Quebec: Alcoholic beverages,58.9
9,1986,Ontario: Education and reading,37.7
9,1986,Ontario: Alcoholic beverages,62.7
9,1986,Manitoba: Education and reading,43.6
9,1986,Manitoba: Alcoholic beverages,68.6
9,1986,Saskatchewan: Education and reading,40.1
9,1986,Saskatchewan: Alcoholic beverages,64.4
9,1986,Alberta: Education and reading,37.8
9,1986,Alberta: Alcoholic beverages,54.6
9,1986,British Columbia: Education and reading,50.2
9,1986,British Columbia: Alcoholic beverages,61.2
10,1986,Canada: Education and reading,40.6
10,1986,Canada: Alcoholic beverages,61.4
10,1986,Newfoundland and Labrador: Education and reading,44
10,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
10,1986,Prince Edward Island: Education and reading,46.4
10,1986,Prince Edward Island: Alcoholic beverages,66.1
10,1986,Nova Scotia: Education and reading,40.2
10,1986,Nova Scotia: Alcoholic beverages,70.2
10,1986,New Brunswick: Education and reading,43.1
10,1986,New Brunswick: Alcoholic beverages,73.4
10,1986,Quebec: Education and reading,43.5
10,1986,Quebec: Alcoholic beverages,59
10,1986,Ontario: Education and reading,37.9
10,1986,Ontario: Alcoholic beverages,62.7
10,1986,Manitoba: Education and reading,44
10,1986,Manitoba: Alcoholic beverages,69.3
10,1986,Saskatchewan: Education and reading,40.3
10,1986,Saskatchewan: Alcoholic beverages,64.9
10,1986,Alberta: Education and reading,37.8
10,1986,Alberta: Alcoholic beverages,54.8
10,1986,British Columbia: Education and reading,50.4
10,1986,British Columbia: Alcoholic beverages,61.3
11,1986,Canada: Education and reading,40.7
11,1986,Canada: Alcoholic beverages,61.7
11,1986,Newfoundland and Labrador: Education and reading,44.2
11,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
11,1986,Prince Edward Island: Education and reading,46.5
11,1986,Prince Edward Island: Alcoholic beverages,66.1
11,1986,Nova Scotia: Education and reading,40.3
11,1986,Nova Scotia: Alcoholic beverages,70.7
11,1986,New Brunswick: Education and reading,43.3
11,1986,New Brunswick: Alcoholic beverages,73.4
11,1986,Quebec: Education and reading,43.6
11,1986,Quebec: Alcoholic beverages,59.3
11,1986,Ontario: Education and reading,38
11,1986,Ontario: Alcoholic beverages,62.9
11,1986,Manitoba: Education and reading,44.1
11,1986,Manitoba: Alcoholic beverages,69.2
11,1986,Saskatchewan: Education and reading,40.5
11,1986,Saskatchewan: Alcoholic beverages,65.3
11,1986,Alberta: Education and reading,38
11,1986,Alberta: Alcoholic beverages,54.9
11,1986,British Columbia: Education and reading,50.5
11,1986,British Columbia: Alcoholic beverages,61.9
12,1986,Canada: Education and reading,41.1
12,1986,Canada: Alcoholic beverages,61.7
12,1986,Newfoundland and Labrador: Education and reading,44
12,1986,Newfoundland and Labrador: Alcoholic beverages,69.9
12,1986,Prince Edward Island: Education and reading,46.8
12,1986,Prince Edward Island: Alcoholic beverages,66.1
12,1986,Nova Scotia: Education and reading,40.7
12,1986,Nova Scotia: Alcoholic beverages,70.7
12,1986,New Brunswick: Education and reading,43.4
12,1986,New Brunswick: Alcoholic beverages,73.4
12,1986,Quebec: Education and reading,44
12,1986,Quebec: Alcoholic beverages,59.3
12,1986,Ontario: Education and reading,38.3
12,1986,Ontario: Alcoholic beverages,62.9
12,1986,Manitoba: Education and reading,44.4
12,1986,Manitoba: Alcoholic beverages,69.2
12,1986,Saskatchewan: Education and reading,40.7
12,1986,Saskatchewan: Alcoholic beverages,66
12,1986,Alberta: Education and reading,38.3
12,1986,Alberta: Alcoholic beverages,55.2
12,1986,British Columbia: Education and reading,50.9
12,1986,British Columbia: Alcoholic beverages,61.8
